지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),최다풍향(16방위),평균 상대습도(%)
108,서울,2017-05-15,16,0,2.8,270,61.4
108,서울,2017-05-16,17.1,,2,250,60.5
108,서울,2017-05-17,18.6,,2.1,270,51.5
108,서울,2017-05-18,20.4,,2.3,270,41.9
108,서울,2017-05-19,21.1,,2.6,270,42.6
108,서울,2017-05-20,20.9,,2.4,270,44
108,서울,2017-05-21,21.5,,2.3,290,48.1
108,서울,2017-05-22,21.8,,2,270,53.6
108,서울,2017-05-23,20,5,1.9,290,68
108,서울,2017-05-24,21.8,.1,2,270,60.4
108,서울,2017-05-25,19.2,,3.4,250,45.6
108,서울,2017-05-26,17.7,,2.9,250,41.5
108,서울,2017-05-27,19.5,,2.2,290,46.1
108,서울,2017-05-28,21.2,,2.7,250,50.6
108,서울,2017-05-29,22.9,,2.3,200,61.8
108,서울,2017-05-30,23.6,,2.4,230,43.5
108,서울,2017-05-31,23.3,,1.9,270,49.1
108,서울,2017-06-01,23.3,,3.1,270,51.8
108,서울,2017-06-02,20.5,0,2.8,270,37.4
108,서울,2017-06-03,20.5,,3,270,44
108,서울,2017-06-04,21.7,,2.6,270,36.9
108,서울,2017-06-05,24.2,0,1.9,50,33.3
108,서울,2017-06-06,19.4,15.5,2.5,70,60
108,서울,2017-06-07,17.6,12.5,2.4,270,91.4
108,서울,2017-06-08,20.1,,2.8,270,67.3
108,서울,2017-06-09,21.2,.1,3.3,230,69.8
108,서울,2017-06-10,21.5,4.5,2.3,270,46.8
108,서울,2017-06-11,22.8,,2.2,20,33.8
108,서울,2017-06-12,22.1,,2.8,70,45.5
108,서울,2017-06-13,21.5,0,2.4,270,63
108,서울,2017-06-14,21.8,,2.8,270,63
108,서울,2017-06-15,23.1,,2.5,230,62.4
108,서울,2017-06-16,25.5,,2.2,90,55.8
108,서울,2017-06-17,24.2,,2.4,290,52.3
108,서울,2017-06-18,24.3,,2.3,270,52
108,서울,2017-06-19,24.8,,1.8,270,50.9
108,서울,2017-06-20,26,0,2.1,270,43.4
108,서울,2017-06-21,25.4,0,2.9,270,52.6
108,서울,2017-06-22,25.3,,2.5,290,57.3
108,서울,2017-06-23,26.7,,2,270,53
108,서울,2017-06-24,24.5,3.5,1.2,290,60.4
108,서울,2017-06-25,23.8,1.5,1.5,50,75.4
108,서울,2017-06-26,23.1,29,2.2,70,76.9
108,서울,2017-06-27,25.2,0,2.2,270,67.5
108,서울,2017-06-28,26,,2.1,270,63.5
108,서울,2017-06-29,26.2,,2.2,270,64.8
108,서울,2017-06-30,25.9,,2.2,270,65.9
108,서울,2017-07-01,25.3,.5,2,290,73.6
108,서울,2017-07-02,24.3,92,2.5,230,90.5
108,서울,2017-07-03,24.7,67.5,3.5,230,87.6
108,서울,2017-07-04,26.7,.5,2,270,74.5
108,서울,2017-07-05,27.4,,1.5,270,66.9
108,서울,2017-07-06,27.6,34,1.7,50,72.3
108,서울,2017-07-07,26.4,16.5,2,110,80.8
108,서울,2017-07-08,26,4.5,2.6,200,83.3
108,서울,2017-07-09,26.3,32.5,1,70,88
108,서울,2017-07-10,24,144.5,2.3,200,96.5
108,서울,2017-07-11,26,1,2.1,200,81.4
108,서울,2017-07-12,27.1,0,2.3,270,75.9
108,서울,2017-07-13,27.6,,1.5,270,71
108,서울,2017-07-14,28.7,0,2.1,270,68.4
108,서울,2017-07-15,25,42.5,2.2,230,89
108,서울,2017-07-16,26.2,22.5,1.4,230,83.4
108,서울,2017-07-17,26.8,7.5,2,200,77.3
108,서울,2017-07-18,26.5,2.5,1.6,270,80.6
108,서울,2017-07-19,28.3,,1.8,270,71.4
108,서울,2017-07-20,29.9,,2.2,200,66.1
108,서울,2017-07-21,29.8,,2.5,230,73.1
108,서울,2017-07-22,29.3,.5,2.3,230,75.8
108,서울,2017-07-23,27,133.5,2.1,200,89.5
108,서울,2017-07-24,26.2,3,1.2,250,82.3
108,서울,2017-07-25,29.4,,1.9,50,64.1
108,서울,2017-07-26,28.7,,2.7,70,55.6
108,서울,2017-07-27,27.1,3.5,1.9,110,62.5
108,서울,2017-07-28,25.5,8.5,1.5,70,92.1
108,서울,2017-07-29,27.2,0,2.3,70,72.3
108,서울,2017-07-30,27.9,,1.9,290,64.4
108,서울,2017-07-31,25.7,3.5,1.4,50,82.3
108,서울,2017-08-01,28.6,2,1.7,50,73
108,서울,2017-08-02,30,,1.3,50,71.9
108,서울,2017-08-03,30.2,,2.2,110,60.6
108,서울,2017-08-04,30.3,,2.1,70,60.1
108,서울,2017-08-05,31.4,0,1.9,70,63
108,서울,2017-08-06,29.8,5,1.9,70,71.9
108,서울,2017-08-07,29.2,,2.4,270,68.1
108,서울,2017-08-08,28.2,,1.9,290,67.1
108,서울,2017-08-09,27.6,2.5,2.3,70,66.4
108,서울,2017-08-10,24.8,5.5,2,50,89.9
108,서울,2017-08-11,27,.5,2.3,50,72.5
108,서울,2017-08-12,27.8,,2.1,70,60.3
108,서울,2017-08-13,26.3,0,2.8,70,62.1
108,서울,2017-08-14,24.6,1.5,3.6,70,67.5
108,서울,2017-08-15,21.9,93.5,3.6,70,93.8
108,서울,2017-08-16,23.3,2,3.7,70,80.5
108,서울,2017-08-17,24.8,.5,2.1,70,77.1
108,서울,2017-08-18,26.3,0,1.3,50,75.6
108,서울,2017-08-19,26.1,0,2,70,75.8
108,서울,2017-08-20,23.2,124.5,2.9,70,95.6
108,서울,2017-08-21,25.8,5,2.4,230,81.5
108,서울,2017-08-22,27.3,,1.9,290,70.6
108,서울,2017-08-23,27.2,31.5,2.6,230,84.1
108,서울,2017-08-24,26.5,14,4,230,85.3
108,서울,2017-08-25,25.3,,1.7,270,61.9
108,서울,2017-08-26,24.2,,2,270,54.5
108,서울,2017-08-27,22.7,0,1.4,50,62
108,서울,2017-08-28,21.5,9,1.5,50,73.1
108,서울,2017-08-29,19.5,,3.2,320,51.4
108,서울,2017-08-30,19.8,,1.5,270,55.8
108,서울,2017-08-31,22.2,,1.6,50,62.4
108,서울,2017-09-01,23.3,,2.2,70,56
108,서울,2017-09-02,23.8,,1.8,50,59
108,서울,2017-09-03,23.7,,1.6,50,64
108,서울,2017-09-04,24.6,,1.6,50,53.8
108,서울,2017-09-05,21.9,0,1.7,50,62.4
108,서울,2017-09-06,20.6,2,1.2,290,75.5
108,서울,2017-09-07,22.4,,1.4,290,73.3
108,서울,2017-09-08,24.3,,1.7,290,67.5
108,서울,2017-09-09,23.8,,1.4,20,70.1
108,서울,2017-09-10,23,.5,1.4,70,74.3
108,서울,2017-09-11,21.2,24,1.7,50,79.8
108,서울,2017-09-12,22.1,,1.9,290,58.6
108,서울,2017-09-13,21.4,,1.9,290,49.3
108,서울,2017-09-14,22.4,,1.7,50,48.8
108,서울,2017-09-15,22.6,,3.6,70,48.4
108,서울,2017-09-16,22,,3.6,70,50.9
108,서울,2017-09-17,23.1,,2.7,50,51.3
108,서울,2017-09-18,21.9,,2.1,270,62.8
108,서울,2017-09-19,22.6,8,3,230,79.1
108,서울,2017-09-20,19.5,,2.4,270,48.9
108,서울,2017-09-21,20.3,,1.6,50,57.3
108,서울,2017-09-22,20.6,,2.1,50,60.8
108,서울,2017-09-23,21.8,0,1.6,50,69.8
108,서울,2017-09-24,22.4,0,2,70,71.5
108,서울,2017-09-25,23.4,,1.4,70,58
108,서울,2017-09-26,25.1,0,1.9,70,57
108,서울,2017-09-27,22.7,.5,1.7,340,66.4
108,서울,2017-09-28,19.2,,2.8,270,49.1
108,서울,2017-09-29,17.4,,2.2,230,39.3
108,서울,2017-09-30,20,,1.5,20,64.9
108,서울,2017-10-01,18.2,4,2.3,70,74.8
108,서울,2017-10-02,22,1.5,2.3,70,62.3
108,서울,2017-10-03,17.6,,2.3,290,49.8
108,서울,2017-10-04,16.7,,1.8,270,48.5
108,서울,2017-10-05,18.7,,2.1,70,56.4
108,서울,2017-10-06,18.9,.5,2.3,70,66.4
108,서울,2017-10-07,21.9,0,1.2,50,67.6
108,서울,2017-10-08,23,,1.4,50,66.9
108,서울,2017-10-09,22.5,0,1.5,270,66
108,서울,2017-10-10,21.4,.4,1.3,20,76.9
108,서울,2017-10-11,15.5,20,2.9,270,77.1
108,서울,2017-10-12,11.4,,2,270,71
108,서울,2017-10-13,12.8,,3.2,290,51
108,서울,2017-10-14,14.4,,,,42.8
108,서울,2017-10-15,15.8,,1.7,70,42.5
108,서울,2017-10-16,16.6,,1.7,290,47.6
108,서울,2017-10-17,16.2,,1.3,20,47.1
108,서울,2017-10-18,16.5,.1,2.4,70,58.8
108,서울,2017-10-19,17,,1.8,50,58.3
108,서울,2017-10-20,17,,1.5,50,58.6
108,서울,2017-10-21,17.6,,1.3,20,52.8
108,서울,2017-10-22,16.3,,3.1,70,50.4
108,서울,2017-10-23,13.7,,1.4,20,47
108,서울,2017-10-24,14.4,,1.9,290,54.3
108,서울,2017-10-25,14.4,,1.5,290,59
108,서울,2017-10-26,14.5,,1.2,20,56.5
108,서울,2017-10-27,16.9,,1.2,270,54.4
108,서울,2017-10-28,17.2,,2,50,51.9
108,서울,2017-10-29,11.5,,3.3,290,45.6
108,서울,2017-10-30,7.7,,2.4,290,27.4
108,서울,2017-10-31,10.4,,1.8,270,54.3
108,서울,2017-11-01,14.4,,2.1,200,72.4
108,서울,2017-11-02,15.5,1,1.6,200,78.8
108,서울,2017-11-03,12.3,1.5,3.2,270,66
108,서울,2017-11-04,7.8,,2.5,290,47.9
108,서울,2017-11-05,8.4,,1.5,270,52.5
108,서울,2017-11-06,11.4,,1.5,20,64.5
108,서울,2017-11-07,14.4,0,1.5,50,61.4
108,서울,2017-11-08,13.1,0,3,270,53.3
108,서울,2017-11-09,9.4,,1.2,50,39.6
108,서울,2017-11-10,9.8,7.5,3,50,56.3
108,서울,2017-11-11,5.9,,2.2,270,42.9
108,서울,2017-11-12,5.3,,1.4,270,57.1
108,서울,2017-11-13,8.4,4.5,1.9,50,64.4
108,서울,2017-11-14,7.5,,2.4,290,42.5
108,서울,2017-11-15,3.2,,2.8,320,38.3
108,서울,2017-11-16,1,,1.5,20,30.3
108,서울,2017-11-17,3,0,2.2,50,39.4
108,서울,2017-11-18,-2.1,,3.4,290,38.5
108,서울,2017-11-19,-1.6,,2.2,270,37.8
108,서울,2017-11-20,-.4,0,1.4,270,55.3
108,서울,2017-11-21,1.3,,1.4,50,55.6
108,서울,2017-11-22,4.3,.5,2.4,50,54.8
108,서울,2017-11-23,.9,1.2,2.1,270,49.3
108,서울,2017-11-24,-.4,0,1.8,290,62.5
108,서울,2017-11-25,3,24,1.8,70,77.6
108,서울,2017-11-26,3.3,,1.8,320,71.6
108,서울,2017-11-27,2.5,,1.3,50,53
108,서울,2017-11-28,6.4,.5,1.1,20,64.1
108,서울,2017-11-29,3.2,0,2.8,290,48.3
108,서울,2017-11-30,-2.4,,3.3,290,26.8
108,서울,2017-12-01,-2.2,0,1.6,270,49.4
108,서울,2017-12-02,1.9,,1.7,50,59.9
108,서울,2017-12-03,4.9,4,1.5,50,83.1
108,서울,2017-12-04,-1.2,.1,3.4,290,48.1
108,서울,2017-12-05,-4.2,.1,,,40.1
108,서울,2017-12-06,.2,1.2,,,72.6
108,서울,2017-12-07,.7,,1.7,290,64.5
108,서울,2017-12-08,-3.8,,1.8,290,41.3
108,서울,2017-12-09,-.5,,1,20,46.1
108,서울,2017-12-10,1.1,4.1,2,90,67.9
108,서울,2017-12-11,-7,,3.5,290,40.5
108,서울,2017-12-12,-9.4,,2.1,320,41.9
108,서울,2017-12-13,-8.7,,1.7,290,42
108,서울,2017-12-14,-6.6,,.9,360,42.9
108,서울,2017-12-15,-3,0,1,360,52.6
108,서울,2017-12-16,-5.7,,3,290,43.1
108,서울,2017-12-17,-6.7,,1.9,290,38.1
108,서울,2017-12-18,-1.6,3.4,1.2,20,80
108,서울,2017-12-19,-3.9,,2.1,290,49.4
108,서울,2017-12-20,-3.9,.2,1.1,90,68
108,서울,2017-12-21,-.9,,1.2,290,71.4
108,서울,2017-12-22,3.4,,1.1,20,66.6
108,서울,2017-12-23,6.1,,1.1,200,75.8
108,서울,2017-12-24,2.9,20,1.9,290,82
108,서울,2017-12-25,-2.1,,2.8,290,43.1
108,서울,2017-12-26,-3.8,,2.9,290,41.8
108,서울,2017-12-27,-6.9,,1.9,290,31.4
108,서울,2017-12-28,-2.1,0,1.3,290,47
108,서울,2017-12-29,2.1,0,1.1,290,67
108,서울,2017-12-30,1.4,.7,.9,290,79.5
108,서울,2017-12-31,-.3,1,2.3,290,54.4
