지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),최다풍향(16방위),평균 상대습도(%)
108,서울,2021-05-15,22.1,15,1.7,50,79.5
108,서울,2021-05-16,18.4,66.9,2.5,50,97.6
108,서울,2021-05-17,15.3,3.1,1.6,50,93
108,서울,2021-05-18,17.9,,1.7,270,70.5
108,서울,2021-05-19,19.9,,1.8,270,52.3
108,서울,2021-05-20,18.7,.9,2.5,50,59.8
108,서울,2021-05-21,16,6.9,1.7,290,86.5
108,서울,2021-05-22,18.6,.2,2.5,250,69.3
108,서울,2021-05-23,19.5,,1.7,270,64.4
108,서울,2021-05-24,19.4,,2.7,250,61
108,서울,2021-05-25,15.3,8.3,3.2,250,72.3
108,서울,2021-05-26,18,0,2.9,200,58.5
108,서울,2021-05-27,15.8,8.9,2.8,200,83
108,서울,2021-05-28,15.3,12.3,2.6,250,86
108,서울,2021-05-29,15.4,.3,2.2,50,79.8
108,서울,2021-05-30,18.4,18.1,2.1,50,73
108,서울,2021-05-31,19.9,4,1.8,50,78.9
108,서울,2021-06-01,20.2,3.2,2.2,50,74.6
108,서울,2021-06-02,23.2,,2.1,50,64.4
108,서울,2021-06-03,19.1,18.1,1.8,270,80.8
108,서울,2021-06-04,18.5,,2.9,200,69.4
108,서울,2021-06-05,20.8,,3.3,200,68.1
108,서울,2021-06-06,23,,2.2,200,69.6
108,서울,2021-06-07,21.1,0,1.7,180,71.5
108,서울,2021-06-08,23.6,.1,1.7,50,69.6
108,서울,2021-06-09,25.8,,1.6,50,59.1
108,서울,2021-06-10,24.9,6.1,2.2,50,68.5
108,서울,2021-06-11,21.5,4.6,2.8,230,84.5
108,서울,2021-06-12,24.2,,1.8,270,74.6
108,서울,2021-06-13,24.8,,2,250,72.6
108,서울,2021-06-14,24.8,,2.1,250,68.8
108,서울,2021-06-15,22.5,1.9,2.3,50,79.1
108,서울,2021-06-16,24.3,,3.6,50,59.9
108,서울,2021-06-17,21.9,0,2.4,50,71.4
108,서울,2021-06-18,20,6.3,2.5,200,92.1
108,서울,2021-06-19,22.3,,1.8,270,74
108,서울,2021-06-20,22.9,,2.8,230,73.3
108,서울,2021-06-21,23.6,,2.2,270,67
108,서울,2021-06-22,22.8,0,2.1,50,67.9
108,서울,2021-06-23,22.4,7.5,2.4,50,70.5
108,서울,2021-06-24,23,,1.9,50,71.1
108,서울,2021-06-25,24.1,,2,270,69
108,서울,2021-06-26,22.8,4.5,1.8,50,78.5
108,서울,2021-06-27,24.5,38.2,2,50,72.1
108,서울,2021-06-28,23.7,.1,1.9,50,76.4
108,서울,2021-06-29,23.9,8,1.8,50,78.6
108,서울,2021-06-30,24.3,6,1.3,20,77.9
108,서울,2021-07-01,26.3,,1.8,50,70.9
108,서울,2021-07-02,27.1,,2.3,50,64.1
108,서울,2021-07-03,22.6,60,3.6,50,80
108,서울,2021-07-04,21.4,21.4,2.3,70,96.8
108,서울,2021-07-05,23.3,,1.4,290,80.3
108,서울,2021-07-06,25.3,,1.6,50,73.4
108,서울,2021-07-07,26.4,12.7,1.5,290,78.5
108,서울,2021-07-08,26,2.9,2,270,81.6
108,서울,2021-07-09,25.5,0,1.9,270,77.3
108,서울,2021-07-10,25.9,.5,2.4,200,80.4
108,서울,2021-07-11,25.7,.4,2.2,200,86.8
108,서울,2021-07-12,28.1,,1.6,50,75.1
108,서울,2021-07-13,28.8,,1.7,50,76.1
108,서울,2021-07-14,29.7,,2.2,200,71.4
108,서울,2021-07-15,29.1,0,2.1,50,71.1
108,서울,2021-07-16,28.8,,2.2,50,68.4
108,서울,2021-07-17,29.1,0,2.3,50,63.1
108,서울,2021-07-18,29.6,,2.1,110,62.5
108,서울,2021-07-19,26.4,67.4,1.9,50,80.1
108,서울,2021-07-20,27.9,0,1.5,50,75.8
108,서울,2021-07-21,30.5,,1.7,50,64
108,서울,2021-07-22,31.2,,2,50,59.8
108,서울,2021-07-23,31.2,,1.8,70,61.8
108,서울,2021-07-24,31.7,,1.7,140,57.4
108,서울,2021-07-25,31.5,,2,140,55.8
108,서울,2021-07-26,31.2,,2.4,90,54.9
108,서울,2021-07-27,31.1,,2.1,50,60.5
108,서울,2021-07-28,30.4,0,1.9,50,67.4
108,서울,2021-07-29,29.6,,2,270,69.9
108,서울,2021-07-30,30.5,,2.1,140,63.1
108,서울,2021-07-31,29.8,3,2.5,200,69.9
108,서울,2021-08-01,27.1,21,1.3,360,81.8
108,서울,2021-08-02,26.5,1.7,1.6,200,82.6
108,서울,2021-08-03,28,0,1.8,50,76.9
108,서울,2021-08-04,28.9,,2,200,70.6
108,서울,2021-08-05,29.4,,2.1,270,68.1
108,서울,2021-08-06,28.1,,2.1,50,68.4
108,서울,2021-08-07,28,,2.1,270,65
108,서울,2021-08-08,26.8,12.7,1.7,50,74.8
108,서울,2021-08-09,28.3,,2.3,50,62.4
108,서울,2021-08-10,27.7,,2.3,70,62.5
108,서울,2021-08-11,27.4,0,2,50,70.3
108,서울,2021-08-12,26.8,0,1.8,50,67.1
108,서울,2021-08-13,26.6,,2,50,70.4
108,서울,2021-08-14,26.1,,3,50,63.9
108,서울,2021-08-15,26.9,,2.3,50,59.6
108,서울,2021-08-16,27.3,0,2.3,50,61.1
108,서울,2021-08-17,25.9,9.3,2.4,50,65
108,서울,2021-08-18,24.3,5.6,2.8,50,69.6
108,서울,2021-08-19,26,,2.6,50,57.1
108,서울,2021-08-20,26.6,0,2.3,50,63.6
108,서울,2021-08-21,23.8,62.8,2.7,50,88.1
108,서울,2021-08-22,24.4,0,2.1,250,81.5
108,서울,2021-08-23,22.4,7.4,2,50,89.3
108,서울,2021-08-24,23.4,10.5,2.9,50,93.6
108,서울,2021-08-25,25,.3,1.8,160,85.5
108,서울,2021-08-26,25.5,.7,2.5,230,84.9
108,서울,2021-08-27,22.4,.9,1.3,290,83.5
108,서울,2021-08-28,23.6,,1.8,270,80.4
108,서울,2021-08-29,23.7,.9,1.6,270,82.6
108,서울,2021-08-30,24.2,0,1.4,270,77.5
108,서울,2021-08-31,20.5,77.4,2.3,50,93.3
108,서울,2021-09-01,21.4,.8,2.9,50,83.1
108,서울,2021-09-02,23.5,,2.1,50,70.3
108,서울,2021-09-03,24.3,,2.4,70,60.3
108,서울,2021-09-04,23.2,,2.7,50,57
108,서울,2021-09-05,23.1,,3.2,50,61.1
108,서울,2021-09-06,22.3,12,3.2,70,70.1
108,서울,2021-09-07,19.6,29.6,2.3,50,98.1
108,서울,2021-09-08,22.2,1.6,1.7,270,81.3
108,서울,2021-09-09,23.5,,1.5,20,76.5
108,서울,2021-09-10,23.6,,1.9,20,76
108,서울,2021-09-11,24,,1.7,20,73.1
108,서울,2021-09-12,24.2,,1.8,270,64.6
108,서울,2021-09-13,24.8,,2.4,50,67.1
108,서울,2021-09-14,24.6,,2.6,50,63.3
108,서울,2021-09-15,23.6,,3.6,70,57.5
108,서울,2021-09-16,22.9,,2.6,50,61.1
108,서울,2021-09-17,23.5,,3,50,61.4
108,서울,2021-09-18,23.9,,1.6,50,65.1
108,서울,2021-09-19,23.7,,1.9,50,62.9
108,서울,2021-09-20,23.7,,2.7,90,63.6
108,서울,2021-09-21,22,68.1,2.9,180,85.1
108,서울,2021-09-22,20.2,4.5,2.7,250,79
108,서울,2021-09-23,20.9,,2.4,270,67.3
108,서울,2021-09-24,21.8,,2.2,50,67.5
108,서울,2021-09-25,21.2,,2.3,50,72.6
108,서울,2021-09-26,22.6,,2.3,70,63
108,서울,2021-09-27,21.6,0,2.4,70,66
108,서울,2021-09-28,21.5,1.3,2.2,50,75.1
108,서울,2021-09-29,20.2,13.1,1.7,50,93.5
108,서울,2021-09-30,20.3,,1.5,20,83.9
108,서울,2021-10-01,21.1,13.3,2.4,270,75.8
108,서울,2021-10-02,20.7,,1.6,20,77.1
108,서울,2021-10-03,22.3,,1.9,50,69.5
108,서울,2021-10-04,22.9,3.6,2.9,200,81
108,서울,2021-10-05,23.6,0,3.3,200,82.4
108,서울,2021-10-06,18.8,6.4,2.8,50,91.5
108,서울,2021-10-07,19.4,4.6,1.9,270,85.5
108,서울,2021-10-08,18.8,3.5,1.7,50,91.3
108,서울,2021-10-09,20.9,.4,2.3,50,83.5
108,서울,2021-10-10,19.9,14.2,2.2,270,89
108,서울,2021-10-11,15.2,.3,2.2,50,78.6
108,서울,2021-10-12,17.9,,3.3,70,67.1
108,서울,2021-10-13,19.6,,2.4,50,66.6
108,서울,2021-10-14,19.7,,2,270,73.6
108,서울,2021-10-15,19,0,2.1,340,74.4
108,서울,2021-10-16,10.7,0,3.4,290,47.5
108,서울,2021-10-17,5.6,,2.9,270,37.4
108,서울,2021-10-18,9.6,5.6,2,50,60.4
108,서울,2021-10-19,10.9,4.4,2.4,270,72.8
108,서울,2021-10-20,9.5,,1.7,270,64.9
108,서울,2021-10-21,9.8,,1.7,20,64.1
108,서울,2021-10-22,10.8,,1.8,290,58.4
108,서울,2021-10-23,11.4,,1.6,270,57.3
108,서울,2021-10-24,11.4,,1.7,20,63.1
108,서울,2021-10-25,11.7,,1.9,290,64.5
108,서울,2021-10-26,13,,1.7,270,74.5
108,서울,2021-10-27,13.4,0,2.2,290,63.4
108,서울,2021-10-28,12.7,,1.4,50,54.6
108,서울,2021-10-29,14.6,,2,50,55.9
108,서울,2021-10-30,13.8,,1.6,50,62.4
108,서울,2021-10-31,14.1,.7,1.6,20,73.3
108,서울,2021-11-01,12.9,,1.9,250,77.3
108,서울,2021-11-02,11.5,,1.7,270,76.6
108,서울,2021-11-03,12.1,,1.5,270,71.1
108,서울,2021-11-04,12.1,0,1.3,20,80.4
108,서울,2021-11-05,13,,1.5,20,68.5
108,서울,2021-11-06,14.1,,1.6,20,61.1
108,서울,2021-11-07,15.3,,2.1,70,57.5
108,서울,2021-11-08,8.6,25.7,3.2,250,82.1
108,서울,2021-11-09,4.9,2,2.4,200,80.3
108,서울,2021-11-10,4.2,.3,2.5,270,73.4
108,서울,2021-11-11,5.3,0,2.9,270,60.6
108,서울,2021-11-12,4.5,,2.6,290,55.4
108,서울,2021-11-13,7.3,,1.5,20,66.1
108,서울,2021-11-14,11.3,,2.2,50,69.8
108,서울,2021-11-15,10.1,,1.6,270,71.3
108,서울,2021-11-16,8.5,,1.9,270,65.5
108,서울,2021-11-17,7.5,,1.6,270,64.1
108,서울,2021-11-18,11.9,0,2.4,50,70.8
108,서울,2021-11-19,12.9,,1.9,200,84.8
108,서울,2021-11-20,10.4,,1.6,20,77
108,서울,2021-11-21,10.4,5.9,1.9,70,74.4
108,서울,2021-11-22,2.7,1.3,4.1,270,61.8
108,서울,2021-11-23,-.6,,3.2,270,60.9
108,서울,2021-11-24,4.1,0,1.9,230,64.3
108,서울,2021-11-25,5.7,,2.2,270,55
108,서울,2021-11-26,2.9,0,2.2,270,57.5
108,서울,2021-11-27,3.4,,1.6,290,53
108,서울,2021-11-28,5.1,,1.5,50,52.4
108,서울,2021-11-29,7.6,,1.6,20,62
108,서울,2021-11-30,5.7,27.2,3.7,270,80.4
108,서울,2021-12-01,-1.3,,4.2,270,51.8
108,서울,2021-12-02,1.3,.1,2.1,200,68.9
108,서울,2021-12-03,1.9,.4,2.9,270,53.3
108,서울,2021-12-04,1.4,,2,270,48.5
108,서울,2021-12-05,2.9,,1.4,20,50.4
108,서울,2021-12-06,5.4,,1.6,20,61.4
108,서울,2021-12-07,6.8,,1.2,50,68.3
108,서울,2021-12-08,6.7,,1.5,20,70
108,서울,2021-12-09,6.5,,2.2,50,70.3
108,서울,2021-12-10,7,.7,2.1,50,81.5
108,서울,2021-12-11,6,,1.4,270,83.6
108,서울,2021-12-12,1.2,,3.2,290,61.8
108,서울,2021-12-13,-2.2,,2.3,270,43.8
108,서울,2021-12-14,3.7,1.2,2,50,64.9
108,서울,2021-12-15,7.2,2.1,1.7,270,84.8
108,서울,2021-12-16,6.4,0,1.8,250,71.6
108,서울,2021-12-17,-5.6,,4.6,270,50.5
108,서울,2021-12-18,-5.7,2.8,2,20,64.1
108,서울,2021-12-19,-.8,.2,2,20,63.8
108,서울,2021-12-20,5.2,0,2.1,230,77.9
108,서울,2021-12-21,5.2,,2,290,70.9
108,서울,2021-12-22,2.2,,1.7,270,47.4
108,서울,2021-12-23,2.7,,1.4,290,53.5
108,서울,2021-12-24,-.3,.2,2.6,270,65.3
108,서울,2021-12-25,-11.7,,3.9,290,42.4
108,서울,2021-12-26,-12.1,,3.1,290,43.5
108,서울,2021-12-27,-7.6,0,1.7,50,60.9
108,서울,2021-12-28,-4.1,,2.2,50,73.8
108,서울,2021-12-29,.4,.2,2.6,50,72.9
108,서울,2021-12-30,-3.9,0,3.3,270,48.5
108,서울,2021-12-31,-6.7,,3.5,270,35.9
