지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),최다풍향(16방위),평균 상대습도(%)
108,서울,2006-02-20,3.8,,1.5,290,66.3
108,서울,2006-02-21,4.4,,1.9,290,65.3
108,서울,2006-02-22,3,.5,3,290,57.1
108,서울,2006-02-23,1.1,,2.4,290,40.6
108,서울,2006-02-24,4.6,,1.6,50,33.1
108,서울,2006-02-25,7,,2,70,33
108,서울,2006-02-26,.5,.2,3.8,320,52.3
108,서울,2006-02-27,-.5,,2.6,290,32.4
108,서울,2006-02-28,2.8,.1,1.7,70,63.3
108,서울,2006-03-01,0,3.8,3.3,290,71.8
108,서울,2006-03-02,-.9,1,3.4,290,58.3
108,서울,2006-03-03,.5,,2.5,290,50.3
108,서울,2006-03-04,3.6,3,2.7,50,56.5
108,서울,2006-03-05,7.9,0,2.9,250,70.9
108,서울,2006-03-06,5.9,,2.1,270,62.8
108,서울,2006-03-07,5.7,,2.7,290,55.5
108,서울,2006-03-08,5.7,,2,320,55
108,서울,2006-03-09,10.7,0,2,70,36.5
108,서울,2006-03-10,9.9,0,3.4,250,68.8
108,서울,2006-03-11,6.2,,3.1,320,60.8
108,서울,2006-03-12,-4.3,,4.9,290,34.1
108,서울,2006-03-13,-2,0,3.2,290,40.5
108,서울,2006-03-14,.8,,3.5,290,49.4
108,서울,2006-03-15,5.7,,2.9,250,62.5
108,서울,2006-03-16,4.1,4.5,2.1,290,87.4
108,서울,2006-03-17,8.8,,1.5,50,67.3
108,서울,2006-03-18,9,,3.1,290,50.1
108,서울,2006-03-19,4.3,,3.1,290,31.5
108,서울,2006-03-20,5.1,,1.9,290,48.8
108,서울,2006-03-21,9.7,,1.5,50,36.3
108,서울,2006-03-22,10.3,0,3.1,70,48.6
108,서울,2006-03-23,6.3,,4,320,42.6
108,서울,2006-03-24,6.2,,2.4,290,29.4
108,서울,2006-03-25,8.9,0,4.2,250,48.6
108,서울,2006-03-26,6.5,,2.9,290,24
108,서울,2006-03-27,6.8,,2.7,290,42.5
108,서울,2006-03-28,2.9,.2,4.1,320,51.6
108,서울,2006-03-29,3.8,1.5,3.9,290,48.1
108,서울,2006-03-30,4.4,,3.3,320,41.5
108,서울,2006-03-31,8.1,,1.7,270,31.6
108,서울,2006-04-01,9.7,16.5,2.5,70,70.5
108,서울,2006-04-02,7.4,.5,3.9,250,83.5
108,서울,2006-04-03,11.4,,2.3,50,64.9
108,서울,2006-04-04,12,1.5,2.1,70,63.6
108,서울,2006-04-05,11.6,,2.6,290,46.4
108,서울,2006-04-06,9.7,,2.3,50,49
108,서울,2006-04-07,10.2,,4.6,250,66.4
108,서울,2006-04-08,10.2,,2.9,270,40
108,서울,2006-04-09,15.2,.1,2.7,70,46.1
108,서울,2006-04-10,14.7,11.5,3.6,70,68.4
108,서울,2006-04-11,16.4,,3.9,50,53.5
108,서울,2006-04-12,15,,2.5,250,58
108,서울,2006-04-13,9.7,,2.4,70,58.5
108,서울,2006-04-14,12.7,,2,70,38.4
108,서울,2006-04-15,12,,2.1,250,32.1
108,서울,2006-04-16,7.4,,4.5,290,34.3
108,서울,2006-04-17,10.3,,3.5,230,45.3
108,서울,2006-04-18,14.6,0,3.7,230,52.9
108,서울,2006-04-19,8.8,16,4.6,250,84.8
108,서울,2006-04-20,7.3,0,5.1,290,58.1
108,서울,2006-04-21,10.6,,3.3,250,46.5
108,서울,2006-04-22,11.8,,2.5,290,45.1
108,서울,2006-04-23,9.2,3.5,3,290,74.9
108,서울,2006-04-24,10.4,,3.7,250,51.3
108,서울,2006-04-25,11.3,,2.5,290,33.6
108,서울,2006-04-26,12,0,2.1,290,43.6
108,서울,2006-04-27,12.3,.2,3,290,62.9
108,서울,2006-04-28,12.8,,2.1,290,49.6
108,서울,2006-04-29,13.9,,2.3,290,53.5
108,서울,2006-04-30,15.9,2,2.9,250,70.1
108,서울,2006-05-01,18,,1.6,320,46.9
108,서울,2006-05-02,17.2,,4.6,70,31.6
108,서울,2006-05-03,15.7,,3,70,42.3
108,서울,2006-05-04,17.7,.2,2.5,290,53.1
108,서울,2006-05-05,20.7,3.5,1.8,110,66.1
108,서울,2006-05-06,15.1,93,3.9,70,89.4
108,서울,2006-05-07,19.7,,2.2,70,57.8
108,서울,2006-05-08,21,,2.8,70,52.8
108,서울,2006-05-09,21.3,,2.4,50,55.5
108,서울,2006-05-10,18.2,.3,2.1,270,74.6
108,서울,2006-05-11,18.9,,2.1,290,44.6
108,서울,2006-05-12,16.8,0,1.7,50,44.6
108,서울,2006-05-13,15.2,,3.1,250,52.5
108,서울,2006-05-14,16,,2.8,250,53.8
108,서울,2006-05-15,18.6,,2.2,250,44.4
108,서울,2006-05-16,18.8,,2.5,230,41.9
108,서울,2006-05-17,18.8,,1.9,270,44.1
108,서울,2006-05-18,20.2,,1.5,290,46.6
108,서울,2006-05-19,17.9,,1.9,270,57.5
108,서울,2006-05-20,18.2,,2.4,250,63.3
108,서울,2006-05-21,22.5,,2.6,50,49.8
108,서울,2006-05-22,17.5,30.5,4.3,230,89.6
108,서울,2006-05-23,15,,2.9,250,85
108,서울,2006-05-24,18.5,,1.6,290,65.6
108,서울,2006-05-25,18.8,,2.2,50,48.5
108,서울,2006-05-26,21.6,,2,70,46.6
108,서울,2006-05-27,16.3,27.5,3.3,70,81.3
108,서울,2006-05-28,17.3,1,2.4,50,67.3
108,서울,2006-05-29,18.4,.2,2.3,290,68.9
108,서울,2006-05-30,20.5,,2.5,250,57.6
108,서울,2006-05-31,21.3,,1.9,290,52.1
108,서울,2006-06-01,22.7,,1.5,290,50.1
108,서울,2006-06-02,25.9,,2.2,50,45.8
108,서울,2006-06-03,23.4,,2.8,70,44.4
108,서울,2006-06-04,20.8,,2.4,270,60.4
108,서울,2006-06-05,21.3,,2.2,270,57.6
108,서울,2006-06-06,21.9,,2.3,270,59
108,서울,2006-06-07,21.9,,1.7,270,57.6
108,서울,2006-06-08,20.1,6.5,1.9,290,69.4
108,서울,2006-06-09,21,.5,2.4,200,60.4
108,서울,2006-06-10,17.3,39.5,2.6,70,80.1
108,서울,2006-06-11,16.9,2.5,3.2,250,82.5
108,서울,2006-06-12,21.3,,1.5,50,62.5
108,서울,2006-06-13,23.5,,1.7,50,60.8
108,서울,2006-06-14,19,63,2.6,70,82
108,서울,2006-06-15,18.5,2,3.3,290,80.1
108,서울,2006-06-16,21.4,,2.3,50,54.1
108,서울,2006-06-17,22.2,0,2.2,270,51.3
108,서울,2006-06-18,21.5,,2.5,290,66.6
108,서울,2006-06-19,22.9,,1.9,250,62.4
108,서울,2006-06-20,22.5,,2.1,290,62.5
108,서울,2006-06-21,19.2,14,1.9,50,91
108,서울,2006-06-22,22.6,,1.7,50,74.5
108,서울,2006-06-23,23.9,,1.6,290,69
108,서울,2006-06-24,24.4,,1.6,290,65.9
108,서울,2006-06-25,24.4,8,2.4,140,64.4
108,서울,2006-06-26,20.4,11.5,2.4,250,91.5
108,서울,2006-06-27,21.1,1,2.4,250,87.3
108,서울,2006-06-28,23.7,,1.7,290,77.8
108,서울,2006-06-29,25,13.5,1.5,50,77
108,서울,2006-06-30,23.2,6.5,3.9,230,87.4
108,서울,2006-07-01,22.6,4.5,2.6,230,85.4
108,서울,2006-07-02,23,0,2.4,290,73.9
108,서울,2006-07-03,24.1,,1.4,290,68.8
108,서울,2006-07-04,22.4,4,2.9,70,84.3
108,서울,2006-07-05,21.5,2.5,3,70,71.9
108,서울,2006-07-06,21.1,13,2.1,70,78.8
108,서울,2006-07-07,23,10,1.2,20,79.8
108,서울,2006-07-08,25.5,,1.4,90,71
108,서울,2006-07-09,25.7,3.5,2.2,70,75.9
108,서울,2006-07-10,23.8,19,4.2,70,80.4
108,서울,2006-07-11,24.7,.5,2.7,230,75.6
108,서울,2006-07-12,23.8,226.5,3,250,93.6
108,서울,2006-07-13,25.2,18.5,3.5,250,90.5
108,서울,2006-07-14,27.2,.1,2.2,250,79
108,서울,2006-07-15,24.1,69,3.9,230,90.4
108,서울,2006-07-16,18.7,241,1.9,50,96
108,서울,2006-07-17,19.2,42.5,1.3,50,93.5
108,서울,2006-07-18,19.1,31,3,70,93
108,서울,2006-07-19,21.8,.5,2.6,70,78.1
108,서울,2006-07-20,21.7,4.5,2.2,70,78
108,서울,2006-07-21,22.1,3.5,1.9,50,81.4
108,서울,2006-07-22,23.4,9.5,3.2,250,78.4
108,서울,2006-07-23,23.4,,1.4,290,73.3
108,서울,2006-07-24,23.4,,1.6,290,71.5
108,서울,2006-07-25,24.7,.3,1.1,20,68
108,서울,2006-07-26,22.2,5,1.6,70,84.5
108,서울,2006-07-27,20.9,195,2.5,70,94.6
108,서울,2006-07-28,21.8,88,1.4,50,94.5
108,서울,2006-07-29,24.6,22,1.5,230,89.3
108,서울,2006-07-30,26.1,.1,2.2,230,83.3
108,서울,2006-07-31,26.5,,3.2,250,75.8
108,서울,2006-08-01,27.7,,2.8,230,67.4
108,서울,2006-08-02,28,,2.5,50,68.5
108,서울,2006-08-03,28.6,,1.7,320,67.8
108,서울,2006-08-04,29.5,,1.9,340,64.6
108,서울,2006-08-05,29,.1,1.5,290,66.6
108,서울,2006-08-06,28.3,,2.2,290,66.5
108,서울,2006-08-07,27.2,22,1.3,290,72.8
108,서울,2006-08-08,29,,1.5,320,68.3
108,서울,2006-08-09,29.2,,1.5,50,68
108,서울,2006-08-10,28.6,,1.9,290,61
108,서울,2006-08-11,26.6,0,1.7,290,69.8
108,서울,2006-08-12,27.5,,1.7,290,67.6
108,서울,2006-08-13,28.8,,1.7,290,67.3
108,서울,2006-08-14,29.3,,2.1,290,69.4
108,서울,2006-08-15,28.2,20.5,1.3,290,79.3
108,서울,2006-08-16,28.3,.5,1.6,50,78.5
108,서울,2006-08-17,26.6,10.5,3,70,72.4
108,서울,2006-08-18,26.5,,4.3,50,52
108,서울,2006-08-19,24.8,.1,4,50,49.5
108,서울,2006-08-20,23.6,0,2.3,50,67.3
108,서울,2006-08-21,27.2,,1.3,50,63.9
108,서울,2006-08-22,27.6,0,1.6,290,68.8
108,서울,2006-08-23,27.1,0,1.8,290,67.4
108,서울,2006-08-24,27,0,1.5,270,67.9
108,서울,2006-08-25,25.1,14.5,1.6,50,81.3
108,서울,2006-08-26,25.2,32,2.4,70,83
108,서울,2006-08-27,24.2,18.5,2.3,230,87.8
108,서울,2006-08-28,25.4,,2.2,290,74.3
108,서울,2006-08-29,23.7,2.5,1.4,50,84.3
108,서울,2006-08-30,25.2,,3,70,63.1
108,서울,2006-08-31,25.2,,3.1,70,55
108,서울,2006-09-01,24.2,,2.5,50,53.8
108,서울,2006-09-02,25.6,,2.1,70,57.8
108,서울,2006-09-03,25.5,,2.2,290,63.3
108,서울,2006-09-04,21.4,,2.5,290,71.9
108,서울,2006-09-05,21.1,.1,2.7,70,59.9
108,서울,2006-09-06,19.8,3.5,1.9,340,69
108,서울,2006-09-07,22,,1.6,50,54.6
108,서울,2006-09-08,22,0,2.7,70,59.6
108,서울,2006-09-09,17.2,4.5,2.4,290,80.8
108,서울,2006-09-10,15.8,,2.1,320,50.5
108,서울,2006-09-11,16.5,,1.4,50,59.9
108,서울,2006-09-12,19.9,,2,70,58.5
108,서울,2006-09-13,21.8,,2.3,70,47.5
108,서울,2006-09-14,21.5,,2.4,50,45.5
108,서울,2006-09-15,20.8,,3,70,55.1
108,서울,2006-09-16,21.6,,2.5,50,62.4
108,서울,2006-09-17,20.2,2,3.5,70,53.9
108,서울,2006-09-18,18.2,.5,1.8,360,67.9
108,서울,2006-09-19,20.2,,1.7,50,72.6
108,서울,2006-09-20,22.1,,1.8,50,64.6
108,서울,2006-09-21,23.5,,1.7,50,52.5
108,서울,2006-09-22,22.9,,2.1,50,61.3
108,서울,2006-09-23,21.5,,2.3,70,46.5
108,서울,2006-09-24,21.2,,1.9,70,43.5
108,서울,2006-09-25,20.9,,1.6,50,43.8
108,서울,2006-09-26,21.6,,1.7,50,49.1
108,서울,2006-09-27,22,0,2,70,51.6
108,서울,2006-09-28,20.5,.5,1.9,270,70.6
108,서울,2006-09-29,20.7,0,1.8,290,60.9
108,서울,2006-09-30,20.7,,2,50,52.9
108,서울,2006-10-01,20.7,,1.8,70,52.3
108,서울,2006-10-02,20.7,,1.8,50,55.8
108,서울,2006-10-03,20.6,,1.7,270,57.1
108,서울,2006-10-04,21.6,,1.5,50,54.3
108,서울,2006-10-05,21.4,,3.1,70,47.4
108,서울,2006-10-06,21.1,,2,50,40.6
108,서울,2006-10-07,20.3,,1.9,290,54.8
108,서울,2006-10-08,19.7,,1.5,50,73.9
108,서울,2006-10-09,20.1,,2,230,78.4
108,서울,2006-10-10,20.9,,2.9,230,69.4
108,서울,2006-10-11,19.3,0,2.6,230,60.9
108,서울,2006-10-12,16.4,,1.7,50,43
108,서울,2006-10-13,17.9,,1.7,50,48.5
108,서울,2006-10-14,18.5,,2.1,70,59.9
108,서울,2006-10-15,18.9,,1.4,50,69.8
108,서울,2006-10-16,19.7,,2,50,69.3
108,서울,2006-10-17,18.9,,1.5,50,75.9
108,서울,2006-10-18,19.4,.2,1.8,50,75.1
108,서울,2006-10-19,19.5,,2.1,230,76.8
108,서울,2006-10-20,19.1,.5,1.6,70,72.6
108,서울,2006-10-21,18.7,,2,70,63.8
108,서울,2006-10-22,16.5,21.5,2.1,70,83.6
108,서울,2006-10-23,12,8,3.9,50,63.8
108,서울,2006-10-24,13.2,,2.7,70,52.9
108,서울,2006-10-25,13.5,,1.8,70,56.6
108,서울,2006-10-26,15,,1.7,50,63.1
108,서울,2006-10-27,13.6,,2,290,63.5
108,서울,2006-10-28,14.7,,2,50,71.3
108,서울,2006-10-29,15.3,,1.5,290,57.3
108,서울,2006-10-30,13.9,,1.6,50,48.9
108,서울,2006-10-31,14.8,,1.6,50,65.9
108,서울,2006-11-01,15.6,,1.9,50,72
108,서울,2006-11-02,14.5,,2.1,270,61.8
108,서울,2006-11-03,14.8,1.5,2,50,71.6
108,서울,2006-11-04,16,,2,70,69.1
108,서울,2006-11-05,13.3,7,3.5,270,53.9
108,서울,2006-11-06,4.6,17,2.2,320,75.3
108,서울,2006-11-07,3.5,,2.8,290,56.8
108,서울,2006-11-08,13,0,4.1,230,71.1
108,서울,2006-11-09,13.8,2.5,3.7,290,44.5
108,서울,2006-11-10,8.4,,1.6,290,27.4
108,서울,2006-11-11,5.3,,3.1,290,41.5
108,서울,2006-11-12,5.8,,1.7,270,41.8
108,서울,2006-11-13,9.1,3,2.3,50,71
108,서울,2006-11-14,5.6,0,3.1,290,43.3
108,서울,2006-11-15,5.6,3.5,2.9,290,64.1
108,서울,2006-11-16,3.4,,1.9,290,41.1
108,서울,2006-11-17,5.5,,1.5,290,50.3
108,서울,2006-11-18,7.2,,1.7,50,54.8
108,서울,2006-11-19,8.8,,1.6,70,55.3
108,서울,2006-11-20,8.6,,1.6,290,58.8
108,서울,2006-11-21,8.4,.1,1.9,50,73.4
108,서울,2006-11-22,7.1,,2.2,320,43.3
108,서울,2006-11-23,7.9,,4.2,70,52.8
108,서울,2006-11-24,7.3,,3.5,70,47.5
108,서울,2006-11-25,9.1,,2.5,70,49.6
108,서울,2006-11-26,11.3,,2,70,51
108,서울,2006-11-27,8.1,12,2.9,70,79.1
108,서울,2006-11-28,5.1,.5,2.8,70,72.5
108,서울,2006-11-29,2,,2.1,290,47.1
108,서울,2006-11-30,1.8,.5,1.8,50,82.3
108,서울,2006-12-01,3.1,.3,1.9,50,72.3
108,서울,2006-12-02,-2.8,,3.9,290,50.8
108,서울,2006-12-03,-4.5,,2.4,290,44.1
108,서울,2006-12-04,-1.4,,1.8,290,44.3
108,서울,2006-12-05,2.4,,1.8,50,59.8
108,서울,2006-12-06,3.2,,2.2,50,69.4
108,서울,2006-12-07,5,1,1.7,50,68.3
108,서울,2006-12-08,6.6,2.5,3.1,70,59.6
108,서울,2006-12-09,2.5,2.5,2.7,320,73.9
108,서울,2006-12-10,-.4,,2.2,290,43.9
108,서울,2006-12-11,1.8,,1.8,50,51.8
108,서울,2006-12-12,5.2,,1.7,50,61.8
108,서울,2006-12-13,5.7,,2,50,61.8
108,서울,2006-12-14,3.3,,1.1,290,51.9
108,서울,2006-12-15,3.2,2.5,1.6,50,80.5
108,서울,2006-12-16,2.4,3,2.1,290,70.3
108,서울,2006-12-17,-1,5.5,2,290,80.5
108,서울,2006-12-18,-2.4,,1.7,290,54.4
108,서울,2006-12-19,.8,,2.3,70,53.1
108,서울,2006-12-20,4.1,,1.8,70,61.4
108,서울,2006-12-21,3.6,,1.3,20,63.3
108,서울,2006-12-22,4.1,0,1.9,290,65.5
108,서울,2006-12-23,2.5,,1.9,290,62.9
108,서울,2006-12-24,2.4,,1.4,50,57.1
108,서울,2006-12-25,5.8,,1.6,50,64.5
108,서울,2006-12-26,7.1,,1.8,50,67.5
108,서울,2006-12-27,.9,,3.4,290,64.4
108,서울,2006-12-28,-8.4,,4.6,290,40.9
108,서울,2006-12-29,-8.1,,2,290,37.9
108,서울,2006-12-30,-3.6,,1.3,50,39.5
108,서울,2006-12-31,.7,,1.3,50,35.6
