지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),최다풍향(16방위),평균 상대습도(%)
108,서울,2016-03-10,-1.1,,3.2,340,37.8
108,서울,2016-03-11,-.5,,2.6,320,43.8
108,서울,2016-03-12,2,,2.5,270,55.6
108,서울,2016-03-13,3.7,.1,1.6,20,68.1
108,서울,2016-03-14,4.7,,2.6,320,57
108,서울,2016-03-15,5.2,,2.2,320,43.4
108,서울,2016-03-16,7.5,,2,320,45.1
108,서울,2016-03-17,9.3,,1.4,70,40.9
108,서울,2016-03-18,13.4,,2.4,110,50
108,서울,2016-03-19,11.4,,2.5,320,58.3
108,서울,2016-03-20,10.6,,2.2,320,54
108,서울,2016-03-21,9.9,,2.2,320,54.1
108,서울,2016-03-22,8,,2.5,320,58.1
108,서울,2016-03-23,8.2,,2.9,340,49.6
108,서울,2016-03-24,7.2,,2.4,320,36.5
108,서울,2016-03-25,7.1,,2.2,320,43.9
108,서울,2016-03-26,6.5,,2.2,320,54.5
108,서울,2016-03-27,7.2,,2.6,320,55.6
108,서울,2016-03-28,9.8,,2,290,47.8
108,서울,2016-03-29,11.3,.1,3.2,270,57.8
108,서울,2016-03-30,11.5,,2.2,320,49.9
108,서울,2016-03-31,13.5,,2.1,90,27
108,서울,2016-04-01,15.3,,2,320,26
108,서울,2016-04-02,15,,2.3,320,40.8
108,서울,2016-04-03,10.7,2,1.7,70,75.1
108,서울,2016-04-04,12.3,,2.2,320,42.6
108,서울,2016-04-05,11.4,,2.5,290,45.1
108,서울,2016-04-06,14.4,3,1.9,90,44.3
108,서울,2016-04-07,14.1,7.5,3,290,69.5
108,서울,2016-04-08,11.1,,2.5,320,76.1
108,서울,2016-04-09,10.7,,1.8,250,83.9
108,서울,2016-04-10,13.4,,2.1,290,71.3
108,서울,2016-04-11,12.5,,2.4,320,43.8
108,서울,2016-04-12,14.1,,2.3,320,42.6
108,서울,2016-04-13,15.6,1,1.7,320,67.5
108,서울,2016-04-14,12.4,,2.6,320,75.9
108,서울,2016-04-15,15,,2.6,320,46.4
108,서울,2016-04-16,14.9,23.5,2.9,110,58.9
108,서울,2016-04-17,10.8,20.5,4.7,270,66.8
108,서울,2016-04-18,11.2,1.5,3.1,290,65.4
108,서울,2016-04-19,12,,2.2,320,55.1
108,서울,2016-04-20,14.3,.5,2.1,90,54
108,서울,2016-04-21,13.5,17,2.8,110,87.6
108,서울,2016-04-22,13.5,0,2.6,320,83.4
108,서울,2016-04-23,13.5,,2.1,320,52.1
108,서울,2016-04-24,15.5,,1.9,320,39.6
108,서울,2016-04-25,17.2,,1.7,70,34.8
108,서울,2016-04-26,21.1,,2,110,34.8
108,서울,2016-04-27,17.2,,3.6,110,32
108,서울,2016-04-28,17.2,,2,90,34.4
108,서울,2016-04-29,16.2,.3,2.5,270,47.6
108,서울,2016-04-30,15.9,,2.8,270,45.3
108,서울,2016-05-01,18.8,,2.2,250,40.5
108,서울,2016-05-02,21.1,16.5,2.2,200,64.5
108,서울,2016-05-03,12.9,27,4.9,270,86.1
108,서울,2016-05-04,15.7,,5.1,290,46.6
108,서울,2016-05-05,18.9,7.5,1.7,320,50.8
108,서울,2016-05-06,16.3,9.5,2,320,89.3
108,서울,2016-05-07,16.5,,2.6,290,60.3
108,서울,2016-05-08,19.4,,2.1,90,44.8
108,서울,2016-05-09,20.2,0,2,340,43
108,서울,2016-05-10,14.5,13.5,2.3,20,82.4
108,서울,2016-05-11,16.4,,2,290,60.9
108,서울,2016-05-12,17.8,,2.7,230,62.4
108,서울,2016-05-13,18.6,.5,2.1,270,57
108,서울,2016-05-14,20.2,,2.3,20,47.1
108,서울,2016-05-15,17.4,45,2.7,270,73.9
108,서울,2016-05-16,15.9,2.5,3.2,250,57
108,서울,2016-05-17,19.3,,1.9,290,48.8
108,서울,2016-05-18,22.3,,1.9,290,40.3
108,서울,2016-05-19,24.3,,1.6,290,36.4
108,서울,2016-05-20,24,,1.8,20,32
108,서울,2016-05-21,24.1,,2,70,23.8
108,서울,2016-05-22,24.7,,1.9,50,35
108,서울,2016-05-23,23.3,,2.1,50,43
108,서울,2016-05-24,16.8,38.5,2.6,250,82.6
108,서울,2016-05-25,19.7,,2.7,230,67.9
108,서울,2016-05-26,19.4,0,1.8,270,72
108,서울,2016-05-27,20.9,,1.7,270,61.3
108,서울,2016-05-28,21.7,,2.1,250,56.1
108,서울,2016-05-29,21.5,,2.3,270,56.1
108,서울,2016-05-30,22.1,,2.4,270,57.3
108,서울,2016-05-31,21.6,,2.5,270,63.6
108,서울,2016-06-01,23.3,,2.1,50,45.8
108,서울,2016-06-02,23.2,,2.4,50,38.3
108,서울,2016-06-03,22.2,,2.2,270,48.1
108,서울,2016-06-04,21.2,,1.6,270,51.8
108,서울,2016-06-05,24.7,,1.7,70,47.3
108,서울,2016-06-06,23.3,0,2.3,110,49.1
108,서울,2016-06-07,21.7,.1,1.7,270,69.5
108,서울,2016-06-08,22.1,,2.3,270,65.9
108,서울,2016-06-09,24.1,,2,270,59.5
108,서울,2016-06-10,24.6,,2.2,270,60.9
108,서울,2016-06-11,23.5,3,1.7,250,74.3
108,서울,2016-06-12,23.5,1.5,2.1,250,79.4
108,서울,2016-06-13,23.5,,2.4,270,70.5
108,서울,2016-06-14,23.8,0,2.1,230,62.5
108,서울,2016-06-15,20.9,15.5,2.7,200,81.8
108,서울,2016-06-16,20.9,0,2.8,200,73.5
108,서울,2016-06-17,23.8,,2.5,230,63.1
108,서울,2016-06-18,24.5,,1.8,270,58
108,서울,2016-06-19,24.1,0,1.9,270,64.5
108,서울,2016-06-20,24.7,,1.7,250,66
108,서울,2016-06-21,26,,1.7,270,60.1
108,서울,2016-06-22,24.3,30.5,2,50,75.1
108,서울,2016-06-23,24.7,.1,2.1,50,71
108,서울,2016-06-24,23.1,3.5,2,270,75.8
108,서울,2016-06-25,22.8,,2.8,270,63.1
108,서울,2016-06-26,24.4,,2.7,270,58.4
108,서울,2016-06-27,24.4,,1.6,270,55.5
108,서울,2016-06-28,24.7,,1.8,270,61.1
108,서울,2016-06-29,25.3,,2.2,200,58
108,서울,2016-06-30,24.6,.2,2.8,200,78.1
108,서울,2016-07-01,24,108.5,2.3,200,86.5
108,서울,2016-07-02,23.5,4,2.4,270,81.4
108,서울,2016-07-03,23.5,,1.6,140,70.4
108,서울,2016-07-04,21.8,29.5,3,70,85.1
108,서울,2016-07-05,23.1,100.5,2.8,230,93.6
108,서울,2016-07-06,22.9,0,1.9,200,74
108,서울,2016-07-07,24,0,1.3,250,71.6
108,서울,2016-07-08,27.3,,1.8,290,66.5
108,서울,2016-07-09,27.7,,2,270,64.8
108,서울,2016-07-10,27.9,,1.8,270,64.4
108,서울,2016-07-11,28.4,0,1.7,50,67.4
108,서울,2016-07-12,26.3,3,2.1,270,65.5
108,서울,2016-07-13,26.3,0,2.1,270,69
108,서울,2016-07-14,27.5,.1,2.1,200,66.9
108,서울,2016-07-15,26.2,1.5,2.6,70,60
108,서울,2016-07-16,20.8,46.5,3.5,50,92.8
108,서울,2016-07-17,21.7,2.5,2.6,200,82.9
108,서울,2016-07-18,24.4,.2,1.5,290,75.1
108,서울,2016-07-19,27.1,,1.5,20,65.5
108,서울,2016-07-20,28.6,,1.9,50,62.5
108,서울,2016-07-21,28.3,,2.2,90,61.3
108,서울,2016-07-22,29.1,,2.2,90,64
108,서울,2016-07-23,28.7,.5,1.9,250,70.4
108,서울,2016-07-24,28,.5,2,270,77.9
108,서울,2016-07-25,28.4,,1.9,270,75.3
108,서울,2016-07-26,28.4,,2.6,230,69
108,서울,2016-07-27,27.6,.5,3.2,200,76.4
108,서울,2016-07-28,28,.2,2.8,230,70.6
108,서울,2016-07-29,26.3,59.5,1.6,50,82.3
108,서울,2016-07-30,28.6,.5,2.1,200,73.5
108,서울,2016-07-31,28.9,.2,1.6,270,72.1
108,서울,2016-08-01,28.4,,1.6,20,72
108,서울,2016-08-02,27.2,2,1.2,270,72.5
108,서울,2016-08-03,29.1,,1.6,50,65.4
108,서울,2016-08-04,30.7,,1.6,50,59.6
108,서울,2016-08-05,31.2,,1.8,50,60.1
108,서울,2016-08-06,30.5,,1.7,270,64.8
108,서울,2016-08-07,30.6,,1.9,270,56
108,서울,2016-08-08,30.5,,1.8,320,63.1
108,서울,2016-08-09,29.3,1,1.9,70,68.3
108,서울,2016-08-10,29.4,,1.9,270,66.3
108,서울,2016-08-11,30.5,,2,270,64.1
108,서울,2016-08-12,30.4,,2,270,68.3
108,서울,2016-08-13,30.2,,2.4,270,67.9
108,서울,2016-08-14,28.9,.2,1.9,290,74
108,서울,2016-08-15,29.1,0,1.9,270,65.5
108,서울,2016-08-16,29.3,.5,1.6,290,64.9
108,서울,2016-08-17,29.9,,1.9,290,60.4
108,서울,2016-08-18,29.9,,1.6,50,61.9
108,서울,2016-08-19,28.9,11.5,1.4,50,69.5
108,서울,2016-08-20,30.1,,1.7,70,59
108,서울,2016-08-21,30.7,0,2.1,50,57.5
108,서울,2016-08-22,30.7,.4,2.1,50,58
108,서울,2016-08-23,28.3,8,2.1,50,68.8
108,서울,2016-08-24,29.1,0,1.8,290,59.1
108,서울,2016-08-25,27.1,4.5,1.9,270,70.4
108,서울,2016-08-26,23,20,3.6,70,57
108,서울,2016-08-27,23.4,0,3.1,70,43.3
108,서울,2016-08-28,21,1.5,2.6,20,62.5
108,서울,2016-08-29,22.2,,2,290,54.5
108,서울,2016-08-30,20.6,0,3.3,270,60.4
108,서울,2016-08-31,17.7,17.5,3.8,250,85.3
108,서울,2016-09-01,23.2,,3.1,200,71.3
108,서울,2016-09-02,24.2,4.5,2.7,70,68.5
108,서울,2016-09-03,23.9,.5,1.8,50,73.8
108,서울,2016-09-04,25.6,,1.5,50,71.3
108,서울,2016-09-05,26.4,,1.7,270,66.1
108,서울,2016-09-06,24.7,,1.8,270,69
108,서울,2016-09-07,24.3,,1.8,270,69.8
108,서울,2016-09-08,23,4.5,1.3,270,76.4
108,서울,2016-09-09,23.9,,1.8,20,71.1
108,서울,2016-09-10,24.4,,1.6,20,65.4
108,서울,2016-09-11,24.5,,1.7,70,66.3
108,서울,2016-09-12,23.4,2.5,1.9,50,68.9
108,서울,2016-09-13,24.6,,1.8,70,62.5
108,서울,2016-09-14,24.6,,1.8,200,66.1
108,서울,2016-09-15,23.9,,1.3,270,68.1
108,서울,2016-09-16,24.6,,1.5,290,64.9
108,서울,2016-09-17,23.1,7,2.9,70,64.8
108,서울,2016-09-18,23.5,,3.1,70,53.4
108,서울,2016-09-19,21.9,,3.5,50,53.3
108,서울,2016-09-20,20.6,,3.1,50,41.1
108,서울,2016-09-21,20.2,,2,70,43.4
108,서울,2016-09-22,21.9,,1.8,70,46.3
108,서울,2016-09-23,21.4,,1.6,50,57.9
108,서울,2016-09-24,22.3,,1.6,20,60.6
108,서울,2016-09-25,23,,1.2,270,57.6
108,서울,2016-09-26,23.6,,1.8,50,59.1
108,서울,2016-09-27,21,13.5,1.3,50,82.5
108,서울,2016-09-28,19.9,.5,1.3,270,84.6
108,서울,2016-09-29,20.4,,3,70,64.4
108,서울,2016-09-30,20.5,,1.6,50,66.9
108,서울,2016-10-01,21.1,,1.2,50,69
108,서울,2016-10-02,19,18.5,2.7,70,84.1
108,서울,2016-10-03,22.7,6.5,2.7,270,73.3
108,서울,2016-10-04,22,,2.4,70,58.9
108,서울,2016-10-05,21.1,,3,70,61.9
108,서울,2016-10-06,18,,2.6,290,59.3
108,서울,2016-10-07,19.7,2,2.6,70,67.8
108,서울,2016-10-08,16.8,6,2.9,270,66.4
108,서울,2016-10-09,11.3,,2.9,320,46.3
108,서울,2016-10-10,14,,1.6,50,43.3
108,서울,2016-10-11,15.4,,1.8,270,62.4
108,서울,2016-10-12,15.5,,2,290,57
108,서울,2016-10-13,15.2,,1.4,270,44.1
108,서울,2016-10-14,16.7,,1.3,20,61.8
108,서울,2016-10-15,19.1,,1.3,50,60.6
108,서울,2016-10-16,17.2,1.5,1.5,70,74.1
108,서울,2016-10-17,17.5,,1.4,270,76.1
108,서울,2016-10-18,17,,1.4,50,70.9
108,서울,2016-10-19,18,,1.5,20,67.6
108,서울,2016-10-20,18.6,,1.8,50,61.3
108,서울,2016-10-21,17.9,,3,70,58.6
108,서울,2016-10-22,18.3,,1.8,50,59
108,서울,2016-10-23,13.3,2.5,4,50,66.3
108,서울,2016-10-24,15.1,,2.4,50,54.8
108,서울,2016-10-25,14.1,37,2.2,70,84
108,서울,2016-10-26,13.3,0,1.4,270,81
108,서울,2016-10-27,14.6,,1.9,50,65.4
108,서울,2016-10-28,14.6,.3,2.5,290,61.8
108,서울,2016-10-29,7.8,,3,320,40.3
108,서울,2016-10-30,7.9,,1.5,270,31.9
108,서울,2016-10-31,5.7,.5,2,290,59.9
108,서울,2016-11-01,1.5,,2.7,290,43.6
108,서울,2016-11-02,4.1,.1,1.4,250,53.1
108,서울,2016-11-03,9.1,.2,1.6,250,62.8
108,서울,2016-11-04,12.3,0,2.7,180,67
108,서울,2016-11-05,15,0,2.2,200,77.4
108,서울,2016-11-06,14,,3.4,50,59.4
108,서울,2016-11-07,12.8,5.5,2.8,50,71.3
108,서울,2016-11-08,4.1,.5,3.5,290,58
108,서울,2016-11-09,2.1,,1.9,270,41.1
108,서울,2016-11-10,6,.4,2,50,55.5
108,서울,2016-11-11,9.1,4,2.2,250,63.3
108,서울,2016-11-12,11.4,,2.3,200,62.1
108,서울,2016-11-13,14.4,.5,1.7,50,74.8
108,서울,2016-11-14,13.2,1.5,1.7,50,78.5
108,서울,2016-11-15,5.2,,2.8,290,44.3
108,서울,2016-11-16,5.2,,1.4,290,44.3
108,서울,2016-11-17,9.1,,1.2,20,56.4
108,서울,2016-11-18,10.3,0,1.9,50,58.4
108,서울,2016-11-19,13,0,2.2,270,71.1
108,서울,2016-11-20,9.8,,2.5,270,48.6
108,서울,2016-11-21,9.5,,2.2,70,40.5
108,서울,2016-11-22,2,.2,3.9,270,43.3
108,서울,2016-11-23,-1.8,,3,290,37.5
108,서울,2016-11-24,-2.5,,2.1,270,37.8
108,서울,2016-11-25,1,,1.5,290,43.9
108,서울,2016-11-26,.9,2.8,2.3,50,69.6
108,서울,2016-11-27,3.3,0,1.5,20,81.3
108,서울,2016-11-28,1.4,,2.5,290,57.9
108,서울,2016-11-29,1.7,,1.6,270,40.8
108,서울,2016-11-30,6,1,2,230,59.8
108,서울,2016-12-01,4.1,,3.6,250,47.6
108,서울,2016-12-02,1.6,,1.8,290,48.4
108,서울,2016-12-03,4.5,,1.4,20,58.8
108,서울,2016-12-04,5.5,,1.2,20,60.1
108,서울,2016-12-05,5.9,1.5,3,270,69.1
108,서울,2016-12-06,-1.1,,2.5,270,38.5
108,서울,2016-12-07,1.7,0,2.3,50,58.3
108,서울,2016-12-08,2.1,3,1.7,50,70
108,서울,2016-12-09,1.4,3,2.8,270,65.8
108,서울,2016-12-10,-1.6,,1.9,270,47.6
108,서울,2016-12-11,-1.1,,1.2,20,42.6
108,서울,2016-12-12,2.3,,1.9,50,37.9
108,서울,2016-12-13,3.4,,2,290,53.6
108,서울,2016-12-14,-1.4,.1,2.7,270,68.1
108,서울,2016-12-15,-5,,3,270,41.8
108,서울,2016-12-16,-4.7,,2.2,270,40.3
108,서울,2016-12-17,2.7,0,1.8,20,60.1
108,서울,2016-12-18,4.9,,1.9,50,68.8
108,서울,2016-12-19,7.2,.1,2.5,50,66
108,서울,2016-12-20,7.6,,1.2,20,71.3
108,서울,2016-12-21,7.9,29,3.5,50,75.5
108,서울,2016-12-22,5.5,23.5,3.5,250,90.3
108,서울,2016-12-23,-2.5,.1,3.6,270,71.1
108,서울,2016-12-24,-2.4,,1.8,20,66
108,서울,2016-12-25,1,,1.7,50,69.5
108,서울,2016-12-26,2.5,0,1.4,360,73.8
108,서울,2016-12-27,-2.3,.5,3.5,270,54.6
108,서울,2016-12-28,-3.7,,1.8,270,49
108,서울,2016-12-29,-4.2,.3,2.8,290,53.1
108,서울,2016-12-30,-3.9,,1.3,20,50.9
108,서울,2016-12-31,.7,0,1.5,20,65.4
