지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),최다풍향(16방위),평균 상대습도(%)
108,서울,2007-05-31,22.2,,1.5,50,51.3
108,서울,2007-06-01,20.4,,2.1,50,61.8
108,서울,2007-06-02,23.2,,1.6,50,52.3
108,서울,2007-06-03,23.8,,2,50,54
108,서울,2007-06-04,22.4,,2.5,290,60.5
108,서울,2007-06-05,19.9,,3.2,250,73
108,서울,2007-06-06,20.1,.1,2.6,230,72.6
108,서울,2007-06-07,19.3,.1,2.1,290,79.4
108,서울,2007-06-08,19.4,.5,2.5,250,71.6
108,서울,2007-06-09,20.3,,2.2,50,53.5
108,서울,2007-06-10,23.6,,1.9,50,50.5
108,서울,2007-06-11,24.4,,2.2,250,48.4
108,서울,2007-06-12,24.4,,2,290,50.4
108,서울,2007-06-13,23.8,0,2,290,53.3
108,서울,2007-06-14,23.4,.5,2.8,70,53.3
108,서울,2007-06-15,23.1,,3.2,70,32.6
108,서울,2007-06-16,25.5,,2.6,50,24
108,서울,2007-06-17,25.6,,2.5,70,26.6
108,서울,2007-06-18,26.3,,1.8,270,38.1
108,서울,2007-06-19,26.4,,2,270,49.8
108,서울,2007-06-20,24.2,0,2.5,270,65.6
108,서울,2007-06-21,21,14,1.7,50,88.8
108,서울,2007-06-22,25.4,.1,1.9,50,61.5
108,서울,2007-06-23,24.8,.1,2.1,250,63.6
108,서울,2007-06-24,21.2,6,2.2,70,79.9
108,서울,2007-06-25,21.7,7,2.1,50,83.4
108,서울,2007-06-26,25.4,,2,290,64.9
108,서울,2007-06-27,25.9,0,1.7,290,65.5
108,서울,2007-06-28,24.6,22,3,230,87.9
108,서울,2007-06-29,21.8,4,3.5,250,86.5
108,서울,2007-06-30,24.2,.1,2.1,70,72.5
108,서울,2007-07-01,19.8,31,3.9,70,93
108,서울,2007-07-02,20.6,76,3.3,70,90.6
108,서울,2007-07-03,23.6,1,1.5,230,78.5
108,서울,2007-07-04,22.7,31.5,1.7,270,82.3
108,서울,2007-07-05,22.6,0,2.5,230,82.4
108,서울,2007-07-06,26.2,,1.6,20,65.4
108,서울,2007-07-07,26.4,0,2.3,50,65.9
108,서울,2007-07-08,25.8,,1.8,270,70.8
108,서울,2007-07-09,25.9,.5,3,70,62
108,서울,2007-07-10,22.4,3.5,4.5,70,66.9
108,서울,2007-07-11,18.9,35.5,3.3,70,90
108,서울,2007-07-12,23.4,0,1.8,230,72.9
108,서울,2007-07-13,25.7,,2.9,70,63.4
108,서울,2007-07-14,24,0,5,70,54.9
108,서울,2007-07-15,24.7,0,2.3,50,55.6
108,서울,2007-07-16,19.9,35.5,3.9,70,91.6
108,서울,2007-07-17,22.4,2.5,1.9,290,78.9
108,서울,2007-07-18,26,,1.6,200,65.9
108,서울,2007-07-19,24.1,29.5,2.2,230,89.9
108,서울,2007-07-20,26.2,.4,1.5,50,78
108,서울,2007-07-21,23.6,.2,1.7,250,71.8
108,서울,2007-07-22,24.6,,2,290,64.5
108,서울,2007-07-23,25.5,,2,270,61.8
108,서울,2007-07-24,23.4,19,1.7,50,85.6
108,서울,2007-07-25,24.7,.5,2.3,230,81.8
108,서울,2007-07-26,26.7,,1.7,290,71
108,서울,2007-07-27,26.9,,3,250,75.8
108,서울,2007-07-28,25.1,,2.2,290,83.9
108,서울,2007-07-29,24.6,7.5,1.7,250,81.9
108,서울,2007-07-30,26.4,,1.9,50,70.6
108,서울,2007-07-31,26.4,,2.1,270,70
108,서울,2007-08-01,27.2,1,4.1,230,76.8
108,서울,2007-08-02,27.8,5,3.1,230,79.5
108,서울,2007-08-03,27.5,.5,2.2,50,74.6
108,서울,2007-08-04,24.5,42,2.1,230,86.5
108,서울,2007-08-05,24.8,.1,2,230,79.9
108,서울,2007-08-06,25.7,.5,1.9,200,74.5
108,서울,2007-08-07,23.8,32,2.3,50,87.5
108,서울,2007-08-08,25.3,40.5,2.9,230,85.3
108,서울,2007-08-09,26.1,31,4.1,230,84.1
108,서울,2007-08-10,27.7,3.5,4.1,230,76.9
108,서울,2007-08-11,28.7,0,1.8,70,67
108,서울,2007-08-12,26.2,9,3.3,70,77.9
108,서울,2007-08-13,27.6,2.5,2.2,140,75.4
108,서울,2007-08-14,25.8,26.5,3,70,86.5
108,서울,2007-08-15,26.4,6.5,1.9,230,79.1
108,서울,2007-08-16,27.2,6,2.6,290,80.8
108,서울,2007-08-17,27.6,,1.6,290,71.6
108,서울,2007-08-18,26.9,,2.1,290,74
108,서울,2007-08-19,27.3,,2.2,290,72.4
108,서울,2007-08-20,27.2,2.5,2.2,290,74
108,서울,2007-08-21,27.4,2,3.2,270,79
108,서울,2007-08-22,27.5,9.5,2.4,290,67.6
108,서울,2007-08-23,26.9,,1.7,50,65.3
108,서울,2007-08-24,27.2,,1.8,290,65.3
108,서울,2007-08-25,28.3,,2.4,290,71.5
108,서울,2007-08-26,28,,2.3,250,72
108,서울,2007-08-27,26.7,17,3.9,250,80
108,서울,2007-08-28,26.7,,1.8,270,69.6
108,서울,2007-08-29,23.3,0,4.2,70,67.9
108,서울,2007-08-30,23.2,,3.5,70,57
108,서울,2007-08-31,23.7,,2.1,50,59.4
108,서울,2007-09-01,20.4,22,2.8,70,81.9
108,서울,2007-09-02,20.7,.3,2.3,50,77.5
108,서울,2007-09-03,22.6,2,1.7,70,72.6
108,서울,2007-09-04,22.4,.5,2.3,50,72.6
108,서울,2007-09-05,21.3,2,3,50,69.3
108,서울,2007-09-06,17.8,19,2.2,50,85.8
108,서울,2007-09-07,21.2,,1.4,290,71.5
108,서울,2007-09-08,21.8,,2.7,290,61.4
108,서울,2007-09-09,21.9,1.5,2.1,270,63.8
108,서울,2007-09-10,23.7,,2.3,250,74.4
108,서울,2007-09-11,24.2,,1.8,250,71.5
108,서울,2007-09-12,24,,1.7,50,70
108,서울,2007-09-13,24.2,,1.6,50,69.3
108,서울,2007-09-14,22,44.5,3.1,70,75.3
108,서울,2007-09-15,20.5,15.5,1.5,70,86.9
108,서울,2007-09-16,21.1,3.5,3.3,70,77.6
108,서울,2007-09-17,23.1,,3.2,70,64
108,서울,2007-09-18,20.4,36.5,4.1,70,82.4
108,서울,2007-09-19,22.4,48.5,2.3,70,87.6
108,서울,2007-09-20,25.6,18,2.7,200,75.8
108,서울,2007-09-21,22.1,6.5,3.5,230,78.3
108,서울,2007-09-22,20.2,0,4.2,70,69.1
108,서울,2007-09-23,21.7,.4,3.4,70,64.3
108,서울,2007-09-24,22.5,.5,2.2,70,68.9
108,서울,2007-09-25,22.2,,1.4,50,73
108,서울,2007-09-26,22.1,,2.5,70,72
108,서울,2007-09-27,21,19.5,3.4,230,84.9
108,서울,2007-09-28,17.2,.5,2,320,63
108,서울,2007-09-29,18.1,.2,2.4,70,67.8
108,서울,2007-09-30,17.9,.5,1.4,70,78.4
108,서울,2007-10-01,18.3,0,1.1,50,74.9
108,서울,2007-10-02,19.5,,1.4,50,71.1
108,서울,2007-10-03,18.3,1,2.3,50,81.4
108,서울,2007-10-04,20.2,1.5,1.7,50,78.1
108,서울,2007-10-05,20.9,,2.4,70,57.1
108,서울,2007-10-06,21.3,,2.2,50,51.9
108,서울,2007-10-07,19.5,1.5,2.7,50,68.6
108,서울,2007-10-08,13.4,,3.2,290,57.6
108,서울,2007-10-09,14.7,,1.7,50,52.9
108,서울,2007-10-10,15.9,0,1.6,50,66.6
108,서울,2007-10-11,16.1,0,2.2,290,56.4
108,서울,2007-10-12,16.4,,2,290,45.8
108,서울,2007-10-13,15,,1.6,290,57.1
108,서울,2007-10-14,15.5,,1.9,290,48.4
108,서울,2007-10-15,14.9,,1.9,270,60
108,서울,2007-10-16,14.4,,1.6,50,62.4
108,서울,2007-10-17,13.6,,2.1,70,63.3
108,서울,2007-10-18,14.4,,1.6,20,58.3
108,서울,2007-10-19,10.9,6.5,3.1,270,60.9
108,서울,2007-10-20,6.2,,4,290,43.1
108,서울,2007-10-21,10.6,,2.1,50,63.4
108,서울,2007-10-22,14.6,,2.1,50,73.1
108,서울,2007-10-23,15.6,,1.3,50,76.9
108,서울,2007-10-24,15.9,,1.6,70,69.3
108,서울,2007-10-25,15.7,6,1.6,50,74
108,서울,2007-10-26,16,1,1.6,50,69.1
108,서울,2007-10-27,15.3,,1.8,70,52.1
108,서울,2007-10-28,13.7,22,2.8,50,72.4
108,서울,2007-10-29,9.4,,3.1,290,62.6
108,서울,2007-10-30,10.1,,1.7,50,53.8
108,서울,2007-10-31,11.6,0,2.2,50,58.9
108,서울,2007-11-01,8.4,,3.5,290,38.3
108,서울,2007-11-02,9.5,,2.2,270,49
108,서울,2007-11-03,11.6,,1.9,50,41.8
108,서울,2007-11-04,9.6,,1.5,270,42
108,서울,2007-11-05,9.3,,1.2,290,46.5
108,서울,2007-11-06,10.9,,1.5,20,45.9
108,서울,2007-11-07,12,,1.6,50,54.3
108,서울,2007-11-08,12.6,,1.2,50,51.6
108,서울,2007-11-09,11.9,.3,2.4,70,63.9
108,서울,2007-11-10,9.4,,3.1,290,62.9
108,서울,2007-11-11,8,,1.7,290,62
108,서울,2007-11-12,8.4,,1.7,270,60.5
108,서울,2007-11-13,9.1,,1.6,50,68.3
108,서울,2007-11-14,10.9,,1.8,50,73
108,서울,2007-11-15,8.3,.3,2.8,290,60.9
108,서울,2007-11-16,4.8,,2.5,290,56.4
108,서울,2007-11-17,5.1,2,2.6,270,58.3
108,서울,2007-11-18,-1.8,,4.2,290,30.5
108,서울,2007-11-19,-.3,5.5,1.9,50,50.4
108,서울,2007-11-20,.6,.3,3.1,320,47
108,서울,2007-11-21,1.4,2.5,2.3,290,55.5
108,서울,2007-11-22,3.2,,1.6,50,45.4
108,서울,2007-11-23,7,15,2.4,50,78.3
108,서울,2007-11-24,6.7,,1.9,290,72.5
108,서울,2007-11-25,6.1,,1.7,50,72.6
108,서울,2007-11-26,5.2,.5,2.4,50,69.4
108,서울,2007-11-27,1.7,,2.4,290,42.9
108,서울,2007-11-28,4.6,,1.2,70,45.9
108,서울,2007-11-29,6.1,,2.4,290,51.5
108,서울,2007-11-30,1.9,,2.9,290,44.6
108,서울,2007-12-01,4.4,,2.5,270,58.3
108,서울,2007-12-02,4.2,,2.3,290,55
108,서울,2007-12-03,.8,0,2.9,290,48.9
108,서울,2007-12-04,-2.8,,3.1,290,47.5
108,서울,2007-12-05,-2.1,,2,270,41.9
108,서울,2007-12-06,.9,.5,2.3,70,62.3
108,서울,2007-12-07,1.6,2.5,2.2,290,77
108,서울,2007-12-08,.5,,2.4,290,55.8
108,서울,2007-12-09,.7,,1.5,50,63.8
108,서울,2007-12-10,2,1.5,2.5,70,64.6
108,서울,2007-12-11,5.4,.5,1.8,70,74.9
108,서울,2007-12-12,4.2,,1.8,290,68
108,서울,2007-12-13,.7,,3.1,290,62.5
108,서울,2007-12-14,-.1,.7,2.4,270,56.5
108,서울,2007-12-15,1.2,2.1,2.6,290,69.6
108,서울,2007-12-16,.1,,1.5,20,62.8
108,서울,2007-12-17,2.3,,2.1,290,54.9
108,서울,2007-12-18,.7,.1,1.8,290,56
108,서울,2007-12-19,1,,1.7,50,58.5
108,서울,2007-12-20,3.3,.7,2.2,70,71.6
108,서울,2007-12-21,2.6,,2,50,65.6
108,서울,2007-12-22,5.4,,1.8,70,42.6
108,서울,2007-12-23,3,,2.4,270,63.3
108,서울,2007-12-24,3,,1.3,20,58.5
108,서울,2007-12-25,5,,1.5,50,58
108,서울,2007-12-26,7.8,,1.8,70,55.3
108,서울,2007-12-27,6.4,.4,2,50,69.9
108,서울,2007-12-28,5.1,2,2.4,270,82.5
108,서울,2007-12-29,-1.1,1.7,4,270,59
108,서울,2007-12-30,-6.4,0,4.6,290,48.6
108,서울,2007-12-31,-5.4,0,4.6,270,50.3
