지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),최다풍향(16방위),평균 상대습도(%)
108,서울,2018-06-11,20.2,5,1.4,70,67.3
108,서울,2018-06-12,21.3,0,1.7,290,65.5
108,서울,2018-06-13,22,0,1.5,50,64
108,서울,2018-06-14,21.6,29,1.1,90,74.9
108,서울,2018-06-15,21.7,16.5,1.4,90,60.8
108,서울,2018-06-16,22.5,,1.4,290,56.4
108,서울,2018-06-17,22.8,,1.3,270,66.9
108,서울,2018-06-18,24.8,,1.5,290,54.9
108,서울,2018-06-19,22.4,,1.8,250,61.3
108,서울,2018-06-20,22.7,,2.3,290,68.1
108,서울,2018-06-21,23.7,,2.2,290,60.1
108,서울,2018-06-22,25,,1.8,290,45.1
108,서울,2018-06-23,24.5,,2,270,50.6
108,서울,2018-06-24,25.2,,1.9,270,62.8
108,서울,2018-06-25,27.1,,1.2,290,57.1
108,서울,2018-06-26,22.3,71.5,2.4,230,88.3
108,서울,2018-06-27,22.3,1,2,250,81.9
108,서울,2018-06-28,23.3,26.5,1.1,180,85.1
108,서울,2018-06-29,24.7,6.5,1.5,270,78.5
108,서울,2018-06-30,24.4,14.5,.9,50,83.8
108,서울,2018-07-01,21.9,83.5,.8,110,94.6
108,서울,2018-07-02,22.6,59.5,.7,50,95.4
108,서울,2018-07-03,27.4,.1,.8,70,74.4
108,서울,2018-07-04,27.3,,1.7,290,69.6
108,서울,2018-07-05,25.3,.5,1.2,90,72.8
108,서울,2018-07-06,23.9,,1.8,90,57.8
108,서울,2018-07-07,23.7,,1.6,90,51.4
108,서울,2018-07-08,23.3,,1.5,90,51.5
108,서울,2018-07-09,20.8,14,1.1,90,82.3
108,서울,2018-07-10,23.7,16.5,.7,110,87.8
108,서울,2018-07-11,26.8,3,1.3,50,82.9
108,서울,2018-07-12,26.6,1,1.5,290,82.4
108,서울,2018-07-13,27.3,,1.8,290,74.8
108,서울,2018-07-14,27.9,0,1.9,290,69.6
108,서울,2018-07-15,28.3,,1.6,290,69.6
108,서울,2018-07-16,28.7,,1.7,290,64.3
108,서울,2018-07-17,28.1,,1.7,290,66.5
108,서울,2018-07-18,28.2,,1.6,290,64.8
108,서울,2018-07-19,28.7,,1.6,290,64.1
108,서울,2018-07-20,29.5,,1.5,290,62.6
108,서울,2018-07-21,30.6,,1.5,290,53.6
108,서울,2018-07-22,31.8,,1.4,270,49.6
108,서울,2018-07-23,31.7,,1.8,290,53.8
108,서울,2018-07-24,31.4,,1.6,290,59.5
108,서울,2018-07-25,30.1,,2.4,230,66.3
108,서울,2018-07-26,30.1,,1.5,290,68.8
108,서울,2018-07-27,30.9,,1.9,290,69.3
108,서울,2018-07-28,29.5,7.5,1.2,270,77.1
108,서울,2018-07-29,31.3,,1.2,50,52.4
108,서울,2018-07-30,31.7,,1.2,70,50.9
108,서울,2018-07-31,32.6,,1.5,90,50.5
108,서울,2018-08-01,33.6,,1.7,270,55.5
108,서울,2018-08-02,33.7,,1.6,290,54.4
108,서울,2018-08-03,33.1,,1.9,270,55.3
108,서울,2018-08-04,31.1,,2.4,270,60.6
108,서울,2018-08-05,30,2,2.6,270,71.8
108,서울,2018-08-06,30.5,6.5,1.6,290,71.6
108,서울,2018-08-07,30.5,,1.5,90,63.4
108,서울,2018-08-08,31,,2.1,290,64.8
108,서울,2018-08-09,28.8,2,1.5,290,76.3
108,서울,2018-08-10,30.7,,1.4,340,60.9
108,서울,2018-08-11,31,,1.5,110,55.8
108,서울,2018-08-12,30.6,5,1.5,160,61.3
108,서울,2018-08-13,30.5,1,1.4,50,68.6
108,서울,2018-08-14,31.7,,1.3,290,58.3
108,서울,2018-08-15,31.7,1,1.2,70,59.5
108,서울,2018-08-16,29.9,,1.7,90,51
108,서울,2018-08-17,27.2,,1.8,110,39.8
108,서울,2018-08-18,26.7,,1.4,110,44.6
108,서울,2018-08-19,28.2,,1.2,20,50.6
108,서울,2018-08-20,29.1,0,2,140,55.6
108,서울,2018-08-21,26.6,5,2.5,290,71.4
108,서울,2018-08-22,30.7,,1.1,110,54.1
108,서울,2018-08-23,29.4,3,1.7,70,59.1
108,서울,2018-08-24,24.4,7.5,2.5,290,86.3
108,서울,2018-08-25,25.2,,2.6,200,68
108,서울,2018-08-26,23.2,2,1.2,50,70
108,서울,2018-08-27,22.7,19.5,.8,70,91
108,서울,2018-08-28,23.7,96.5,.9,90,92.4
108,서울,2018-08-29,25.2,42,2.4,200,86
108,서울,2018-08-30,25.3,9.5,1.8,290,80.9
108,서울,2018-08-31,25.6,.1,1.6,290,67.4
108,서울,2018-09-01,25.5,,1.3,70,59.4
108,서울,2018-09-02,25.1,,1.5,90,55.8
108,서울,2018-09-03,23.3,34.5,1,70,85.3
108,서울,2018-09-04,23.2,,2.2,290,69.4
108,서울,2018-09-05,24,,2.5,270,63.5
108,서울,2018-09-06,24.1,1,2,200,69.9
108,서울,2018-09-07,22,.5,2.5,290,54.6
108,서울,2018-09-08,21.7,,1.7,290,48.8
108,서울,2018-09-09,22.2,,1.2,70,49
108,서울,2018-09-10,22.9,,1.6,90,49.5
108,서울,2018-09-11,21.6,,1.5,70,48.1
108,서울,2018-09-12,22.8,,1.4,70,52
108,서울,2018-09-13,23.5,,1.2,70,63.5
108,서울,2018-09-14,23.5,.5,1.3,70,66.9
108,서울,2018-09-15,23.3,.2,1,70,76
108,서울,2018-09-16,22.2,2,1.7,270,83.6
108,서울,2018-09-17,22.3,.1,1.9,290,64.3
108,서울,2018-09-18,22,,1.2,290,59.8
108,서울,2018-09-19,22.1,.2,1,50,59.1
108,서울,2018-09-20,19,5,1.8,90,82.4
108,서울,2018-09-21,19.4,18,1.3,90,85.8
108,서울,2018-09-22,20.8,6.5,1.8,270,62.3
108,서울,2018-09-23,19.4,0,1.6,270,52.9
108,서울,2018-09-24,17.6,,2.1,320,48.3
108,서울,2018-09-25,17.8,,1.1,20,48
108,서울,2018-09-26,19.4,,1.7,90,47.9
108,서울,2018-09-27,18.9,,1.3,70,47.6
108,서울,2018-09-28,17.5,,1.2,70,58.1
108,서울,2018-09-29,20.2,,1,70,55.5
108,서울,2018-09-30,17.6,,2.3,270,52.5
108,서울,2018-10-01,15.4,0,2.9,270,55.1
108,서울,2018-10-02,15.9,,1.6,290,61.4
108,서울,2018-10-03,17.3,,1.3,290,58
108,서울,2018-10-04,19.3,,1.3,70,56.5
108,서울,2018-10-05,16.9,36.5,1.7,70,84.1
108,서울,2018-10-06,18,55.5,2.2,90,84
108,서울,2018-10-07,16.4,,1.7,290,53.5
108,서울,2018-10-08,14.8,,1.1,20,47
108,서울,2018-10-09,15.3,0,1.1,70,52.5
108,서울,2018-10-10,12,7,2.5,290,61
108,서울,2018-10-11,9.7,,2.1,320,51
108,서울,2018-10-12,10.9,,1.3,290,54
108,서울,2018-10-13,12.5,,1,50,54
108,서울,2018-10-14,13.2,,1.5,290,60
108,서울,2018-10-15,15.2,,1.4,320,69.9
108,서울,2018-10-16,14.5,,1.3,290,55.9
108,서울,2018-10-17,12.4,,1.3,290,53.3
108,서울,2018-10-18,12.7,,1.1,50,59.5
108,서울,2018-10-19,13.1,,1.4,270,54.3
108,서울,2018-10-20,13.4,,1.2,270,53.9
108,서울,2018-10-21,13.4,,1.1,270,49.5
108,서울,2018-10-22,14,,1,20,50
108,서울,2018-10-23,12.2,5,1.1,50,75.1
108,서울,2018-10-24,12.5,,1.3,290,66
108,서울,2018-10-25,13.8,,.9,50,55.5
108,서울,2018-10-26,12.2,11,1.6,270,74.1
108,서울,2018-10-27,8.7,,3.2,270,49.6
108,서울,2018-10-28,8.3,5.5,1.5,70,77.1
108,서울,2018-10-29,7.2,0,2,290,57.3
108,서울,2018-10-30,6.1,0,1.6,270,51.3
108,서울,2018-10-31,7.4,0,1.6,290,55.4
108,서울,2018-11-01,8.4,,1.3,290,53.4
108,서울,2018-11-02,10.6,,1.1,20,54.9
108,서울,2018-11-03,11.2,,1.3,20,56
108,서울,2018-11-04,11.6,,1.3,270,55
108,서울,2018-11-05,11.9,,1.1,270,65.5
108,서울,2018-11-06,12.2,,.9,270,70.5
108,서울,2018-11-07,12.8,2,1.1,70,79.5
108,서울,2018-11-08,11.8,64,1.8,90,93.8
108,서울,2018-11-09,12.1,1,3.1,270,69
108,서울,2018-11-10,11.9,0,1.4,290,69.1
108,서울,2018-11-11,8.1,0,1.1,50,67.6
108,서울,2018-11-12,8.1,,1.2,320,52.3
108,서울,2018-11-13,8.8,,1.1,290,51.6
108,서울,2018-11-14,9.8,,1.1,320,55.5
108,서울,2018-11-15,9.7,,1,20,55.4
108,서울,2018-11-16,8.8,,1.7,290,65.1
108,서울,2018-11-17,4.9,,1.4,290,50.8
108,서울,2018-11-18,6.1,,1.1,270,48.8
108,서울,2018-11-19,6.5,,1.4,20,50.4
108,서울,2018-11-20,6.5,.2,1.8,200,39.9
108,서울,2018-11-21,5.8,1,1.2,340,57.1
108,서울,2018-11-22,2.3,,2.4,270,35
108,서울,2018-11-23,1.9,,1.4,290,29.6
108,서울,2018-11-24,2.6,10.9,1.8,70,71.1
108,서울,2018-11-25,4.8,,1,20,77.8
108,서울,2018-11-26,6.3,,1,20,70.1
108,서울,2018-11-27,7.1,,1.5,70,65
108,서울,2018-11-28,5,,1.6,290,27.1
108,서울,2018-11-29,3.5,0,1.3,290,41.4
108,서울,2018-11-30,2.7,,1.4,270,46.1
108,서울,2018-12-01,5.5,,1,20,42.3
108,서울,2018-12-02,8.2,,1.3,90,50.1
108,서울,2018-12-03,11.5,9.5,1.4,90,87.4
108,서울,2018-12-04,6.7,5,2.7,290,74.9
108,서울,2018-12-05,0,,1.5,290,39.5
108,서울,2018-12-06,2.4,0,2.3,270,50.5
108,서울,2018-12-07,-7.3,,3.8,290,37.1
108,서울,2018-12-08,-8.3,,2.6,340,37.1
108,서울,2018-12-09,-7.2,,1.5,290,27
108,서울,2018-12-10,-2.5,,.9,50,33.3
108,서울,2018-12-11,.2,,1.2,20,44.8
108,서울,2018-12-12,-1.9,,2.2,290,39
108,서울,2018-12-13,-2.2,1.3,2,320,57.4
108,서울,2018-12-14,-4.4,,1.7,290,44.3
108,서울,2018-12-15,-2.4,,1,20,46.8
108,서울,2018-12-16,0,.3,.9,50,63.8
108,서울,2018-12-17,1.6,.3,1.8,290,60.1
108,서울,2018-12-18,2.6,,1.4,230,56.3
108,서울,2018-12-19,4,,1.4,290,53.4
108,서울,2018-12-20,3.4,,.9,20,45.5
108,서울,2018-12-21,5.6,,1.1,70,40.1
108,서울,2018-12-22,6.9,,1.5,290,48.9
108,서울,2018-12-23,2.4,,2.9,290,43
108,서울,2018-12-24,-2.3,,1.6,290,35.9
108,서울,2018-12-25,.6,,1.2,50,53.4
108,서울,2018-12-26,-1.5,,2.8,290,40.8
108,서울,2018-12-27,-10.1,,3.5,290,28.3
108,서울,2018-12-28,-10.5,,2.5,290,33
108,서울,2018-12-29,-7.6,,2.9,290,29
108,서울,2018-12-30,-6.8,,1.2,290,35.9
108,서울,2018-12-31,-5.4,,1.2,290,39.6
